codigo,tit_original,tit_convertido
73683,DIA MUNDIAL DO RIM 2018: PREVENÇÃO DE DOENÇA RENAL CRÔNICA EM POPULAÇÃO FEMININA DE BLUMENAU-SC.,Dia Mundial do Rim 2018: Prevenção de Doença Renal Crônica em População Feminina de Blumenau-SC
73685,DISTÚRBIO MINERAL E ÓSSEO DA DOENÇA RENAL CRÔNICA EM PACIENTE COM INTOXICAÇÃO POR ALUMÍNIO – RELATO DE CASO,Distúrbio Mineral e Ósseo da Doença Renal Crônica em Paciente com Intoxicação por Alumínio – Relato de Caso
73686,A ASSOCIAÇÃO DOS TIAZÍDICOS COM SUPLEMENTAÇÃO DE VITAMINA D PODE SER CONSIDERADA COMO FATOR DE RISCO PARA O DESENVOLVIMENTO DE ALCALEMIA METABÓLICA EM PACIENTES COM NEFROLITÍASE,A Associação dos Tiazídicos com Suplementação de Vitamina D Pode Ser Considerada como Fator de Risco para o Desenvolvimento de Alcalemia Metabólica em Pacientes com Nefrolitíase
73687,PANORAMA DOS PROCEDIMENTOS DE TRANSPLANTE RENAL DE DOADOR VIVO NAS REGIÕES BRASILEIRAS NOS ÚLTIMOS 5 ANOS,Panorama dos Procedimentos de Transplante Renal de Doador Vivo nas Regiões Brasileiras nos Últimos 5 Anos
73689,"PREVENÇÃO DE INFECÇÃO DE CORRENTE SANGUÍNEA RELACIONADA A CATETER VENOSO CENTRAL DE LONGA PERMANÊNCIA, EM PACIENTES MANTIDOS EM HEMODIÁLISE.","Prevenção de Infecção de Corrente Sanguínea Relacionada a Cateter Venoso Central de Longa Permanência, em Pacientes Mantidos em Hemodiálise"
73690,PRODUTOS FINAIS DA GLICAÇÃO AVANÇADA (AGES) E COMPLICAÇÕES ÓSSEAS EM PACIENTES COM DOENÇA RENAL CRÔNICA,Produtos Finais da Glicação Avançada (AGES) e Complicações Ósseas em Pacientes com Doença Renal Crônica
73691,ALCOOLIZAÇÃO DE PARATIREOIDE EM PACIENTE COM HIPERPARATIROIDISMO PERSISTENTE APÓS PARATIREOIDECTOMIA SUBTOTAL: RELATO DE CASO.,Alcoolização de Paratireoide em Paciente com Hiperparatiroidismo Persistente após Paratireoidectomia Subtotal: Relato de Caso.
73695,RELATO DE CASO: SÍNDROME NEFRÓTICA POR GLOMERULONEFRITE MEMBRANOPROLIFERATIVA ASSOCIADA A LINFOMA DE CÉLULAS DO MANTO,Relato de Caso: Síndrome Nefrótica por Glomerulonefrite Membranoproliferativa Associada a Linfoma de Células do Manto
73698,DEPRESSÃO E ANSIEDADE EM PACIENTES INCIDENTES EM HEMODIÁLISE,Depressão e Ansiedade em Pacientes Incidentes em Hemodiálise
73699,FATORES PREDISPONENTES DA SAÚDE MENTAL DE PACIENTES TRANSPLANTADOS RENAIS,Fatores Predisponentes da Saúde Mental de Pacientes Transplantados Renais
73700,RASTREIO DO ANEURISMA DA AORTA ABDOMINAL EM PACIENTES HEMODIALÍTICOS: ESTUDANTES DE MEDICINA UTILIZANDO A ULTRASSONOGRAFIA VERSUS O RADIOLOGISTA,Rastreio do Aneurisma da Aorta Abdominal em Pacientes Hemodialíticos: Estudantes de Medicina Utilizando a Ultrassonografia Versus o Radiologista
73705,ESTATÍSTICA ACERCA DOS TRATAMENTOS PARA HIPERTENSÃO RENOVASCULAR REALIZADOS EM CARÁTER HOSPITALAR NOS ÚLTIMOS CINCO ANOS,Estatística Acerca dos Tratamentos para Hipertensão Renovascular Realizados em Caráter Hospitalar nos Últimos Cinco Anos
73708,EFEITOS DA PARATIREOIDECTOMIA NA BIOLOGIA DO TECIDO ÓSSEO DE PACIENTES COM DOENÇA RENAL CRÔNICA E HIPERPARATIREOIDISMO SECUNDÁRIO,Efeitos da Paratireoidectomia na Biologia do Tecido Ósseo de Pacientes com Doença Renal Crônica e Hiperparatireoidismo Secundário
73717,RELATO DE CASO: ESPOROTRICOSE DISSEMIDADA EM PACIENTE TRANSPLANTADO RENAL,Relato de Caso: Esporotricose Dissemidada em Paciente Transplantado Renal
73718,NEFROLOGIA INTERVENCIONISTA NO BRASIL: TRATAMENTO ENDOVASCULAR DE DISFUNÇÃO DE ACESSOS VASCULARES POR NEFROLOGISTAS.,Nefrologia Intervencionista no Brasil: Tratamento Endovascular de Disfunção de Acessos Vasculares por Nefrologistas
73724,LESÃO RENAL AGUDA EM NONAGENÁRIOS,Lesão Renal Aguda em Nonagenários
73727,"DADOS INICIAIS EPIDEMIOLÓGICOS ESTUDO MULTICÊNTRICO PARA AVALIAR EVOLUÇÃO NEFROLÓGICA, CARDIOLÓGICA E NEUROLÓGICA DE PACIENTES COM DOENÇA DE FABRY DA REGIÃO DO VALE DO PARAÍBA - SP","Dados Iniciais Epidemiológicos Estudo Multicêntrico para Avaliar Evolução Nefrológica, Cardiológica e Neurológica de Pacientes com Doença de Fabry da Região do Vale do Paraíba-SP"
73728,INTERAÇÃO PARÁCRINA MEDIADA POR VESÍCULAS EXTRACELULARES ENTRE PODÓCITOS E CÉLULAS MESANGIAIS EM HIPÓXIA E SUA CONTRIBUIÇÃO PARA FIBROSE,Interação Parácrina Mediada por Vesículas Extracelulares entre Podócitos e Células Mesangiais em Hipóxia e sua Contribuição para Fibrose
73730,"AÇÕES DE PREVENÇÃO E EDUCAÇÃO EM SAÚDE REALIZADAS POR LIGAS ACADÊMICAS DE NEFROLOGIA EM FORTALEZA, CEARÁ","Ações de Prevenção e Educação em Saúde Realizadas por Ligas Acadêmicas de Nefrologia em Fortaleza, Ceará"
73731,COMPARAÇÃO ENTRE ADESÃO MEDICAMENTOSA E QUALIDADE DE VIDA DE PACIENTES EM HEMODIÁLISE DE UMA MICRORREGIÃO DO SEMIÁRIDO NORDESTINO,Comparação entre Adesão Medicamentosa e Qualidade de Vida de Pacientes em Hemodiálise de uma Microrregião do Semiárido Nordestino
73733,AVALIAÇÃO DA DIETA HIPERLIPÍDICA NA FUNÇÃO RENAL DE RATOS OBESOS E NÃO OBESOS,Avaliação da Dieta Hiperlipídica na Função Renal de Ratos Obesos e Não Obesos
73737,SARCOMA DE KAPOSI EM RIM TRANSPLANTADO: RELATO DE CASO,Sarcoma de Kaposi em Rim Transplantado: Relato de Caso
73739,LEISHMANIOSE VISCERAL E GLOMERULOPATIA C3: UM RELATO DE CASO,Leishmaniose Visceral e Glomerulopatia C3: um Relato de Caso
73740,"AVALIAÇÃO DE ADERÊNCIA DE DOADORES DE RIM AO ACOMPANHAMENTO CLÍNICO, INCIDÊNCIA DE HIPERTENSÃO ARTERIAL E DE DIABETES MELLITUS APÓS A DOAÇÃO: EXPERIÊNCIA DE CENTRO ÚNICO EM SEGUIMENTO GERENCIADO DE LONGO PRAZO.","Avaliação de Aderência de Doadores de Rim ao Acompanhamento Clínico, Incidência de Hipertensão Arterial e de Diabetes Mellitus após a Doação: Experiência de Centro Único em Seguimento Gerenciado de Longo Prazo"
73743,NEFRITE TÚBULOINTERSTICIAL RELACIONADA A IGG4: RELATO DE CASO,Nefrite Túbulointersticial Relacionada a IGG4: Relato de Caso
73744,PERFIL DOS DOADORES RENAIS FALECIDOS DISPONIBILIZADOS A UMA INSTITUIÇÃO TRANSPLANTADORA DO NORTE DE SANTA CATARINA,Perfil dos Doadores Renais Falecidos Disponibilizados a uma Instituição Transplantadora do Norte de Santa Catarina
73746,ESTILO DE VIDA DE PACIENTES EM TRATAMENTO DE HEMODIÁLISE NO INTERIOR DO CEARÁ,Estilo de Vida de Pacientes em Tratamento de Hemodiálise no Interior do Ceará
73749,INVESTIGAR A RELAÇÃO ENTRE AS MEDIDAS DA DENSIDADE E DE PARÂMETROS HISTOMORFOMÉTRICOS DO OSSO CORTICAL DE PACIENTES COM DOENÇA RENAL CRÔNICA EM TRATAMENTO CONSERVADOR,Investigar a Relação entre as Medidas da Densidade e de Parâmetros Histomorfométricos do Osso Cortical de Pacientes com Doença Renal Crônica em Tratamento Conservador
73761,PERFIL CLÍNICO-EPIDEMIOLÓGICO DE PACIENTES DE AMBULATORIO DE REFERÊNCIA NO ESTADO DE MINAS GERAIS DE DISTÚRBIO MINERAL E ÓSSEO NA DOENÇA RENAL CRÔNICA,Perfil Clínico-Epidemiológico de Pacientes de Ambulatorio de Referência no Estado de Minas Gerais de Distúrbio Mineral e Ósseo na Doença Renal Crônica
73765,ESPECTRO DA COMPLEMENTOPATIA EM UMA PACIENTE GESTANTE - UM RELATO DE CASO.,Espectro da Complementopatia em uma Paciente Gestante - Um Relato de Caso
73767,DOENÇA RENAL CRÔNICA DIALÍTICA CONSEQUENTE DE AMILOIDOSE EM PACIENTE JOVEM,Doença Renal Crônica Dialítica Consequente de Amiloidose em Paciente Jovem
73770,DESENVOLVIMENTO DE GLOMERULOPATIA MEMBRANOSA COM MANIFESTAÇÃO PRIMÁRIA NA GRAVIDEZ E AVALIAÇÃO DA EVOLUÇÃO BENIGNA DA DOENÇA NESSA CONDIÇÃO EM PACIENTE ADMITIDA NO HOSPITAL SANTA CASA DE CAMPO GRANDE-MS.,Desenvolvimento de Glomerulopatia Membranosa com Manifestação Primária na Gravidez e Avaliação da Evolução Benigna da Doença Nessa Condição em Paciente Admitida no Hospital Santa Casa de Campo Grande-MS
73775,CRISE RENAL DA ESCLERODERMIA,Crise Renal da Esclerodermia
73782,GLOMERULOPATIA RELACIONADA A OBESIDADE,Glomerulopatia Relacionada a Obesidade
73787,"SÍNDROME DE BARTTER- CARACTERÍSTICAS CLÍNICAS, DIAGNÓSTICO E TRATAMENTO","Síndrome de Bartter - Características Clínicas, Diagnóstico e Tratamento"
73792,HIPERTENSÃO ARTERIAL SISTÊMICA EM PACIENTE PEDIÁTRICO SECUNDÁRIA AO USO DE CORTICOESTEROIDE – RELATO DE CASO,Hipertensão Arterial Sistêmica em Paciente Pediátrico Secundária ao Uso de Corticoesteroide – Relato de Caso
73801,SÍNDROME HEMOLÍTICA URÊMICA ATÍPICA (SHUA) EM CRIANÇAS E ADOLESCENTES: EXPERIÊNCIA DO GRUPO DE ESTUDO BRASILEIRO DE SHUA (SHUABRASIL),Síndrome Hemolítica Urêmica Atípica (SHUA) em Crianças e Adolescentes: Experiência do Grupo de Estudo Brasileiro de Shua (SHUABRASIL)
73805,ADERÊNCIA DE DOADORES ÀS CONSULTAS PÓS TRANSPLANTE – EXPERIÊNCIA DE UM CENTRO TRANSPLANTADOR,Aderência de Doadores às Consultas Pós Transplante – Experiência de um Centro Transplantador
73807,"ASSOCIAÇÃO ENTRE FGF23, BIOMARCADORES DE ENDOTÉLIO/GLICOCÁLIX E LESÃO RENAL AGUDA: ANÁLISE POR MEDIAÇÃO ESTATÍSTICA","Associação entre FGF23, Biomarcadores de Endotélio/Glicocálix e Lesão Renal Aguda: Análise por Mediação Estatística"
73808,GORDURA OU MÚSCULO? UM ESTUDO DE GANHO DE PESO EM DIÁLISE PERITONEAL BASEADO NA BIOIMPEDÂNCIA,Gordura ou Músculo? um Estudo de Ganho de Peso em Diálise Peritoneal Baseado na Bioimpedância
73809,AMILOIDOSE RENAL EM PACIENTE COM SÍNDROME SAPHO: UM RELATO DE CASO.,Amiloidose Renal em Paciente com Síndrome Sapho: um Relato de Caso
73811,PACIENTE COM LÚPUS ERITEMATOSO SISTÊMICO E LESÃO RENAL INDUZIDA POR COCAÍNA ADULTERADA COM LEVAMISOL: UM RELATO DE CASO,Paciente com Lúpus Eritematoso Sistêmico e Lesão Renal Induzida por Cocaína Adulterada com Levamisol: um Relato de Caso
73818,CALCIFILAXIA PELO USO DE VARFARINA EM PACIENTE COM DIÁLISE CRÔNICA: UM RELATO DE CASO.,Calcifilaxia pelo Uso de Varfarina em Paciente com Diálise Crônica: um Relato de Caso.
73828,ANTIPROTEINURIC EFFECT OF SPIRONOLACTONE IN RENAL TRANSPLANTATION: EFFECTIVENESS AND CLINICAL OUTCOMES,Antiproteinuric Effect of Spironolactone in Renal Transplantation: Effectiveness and Clinical Outcomes
73834,OBSTRUÇÃO URETERAL BILATERAL POR LIGADURA ACIDENTAL SEM DILATAÇÃO DO SISTEMA URINÁRIO,Obstrução Ureteral Bilateral por Ligadura Acidental Sem Dilatação do Sistema Urinário
73844,LESÃO RENAL AGUDA POR CIPROFLOXACINA SIMULANDO GLOMERULONEFRITE RAPIDAMENTE PROGRESSIVA: RELATO DE CASO,Lesão Renal Aguda por Ciprofloxacina Simulando Glomerulonefrite Rapidamente Progressiva: Relato de Caso
73856,"IMMUNOLOGICAL ANTI-HLA PROFILE, EARLY CLINICAL AND HISTOLOGICAL OUTCOMES IN KIDNEY TRANSPLANTATION: A RETROSPECTIVE STUDY","Immunological Anti-HLA Profile, Early Clinical and Histological Outcomes in Kidney Transplantation: a Retrospective Study"
73860,GLOMERULONEFRITE MEMBRANOPROLIFERATIVA SECUNDÁRIA A HEPATITE C COM RECUPERAÇÃO DA FUNÇÃO RENAL APÓS TRATAMENTO COM SOFOSBUVIR E DACLASTAVIR,Glomerulonefrite Membranoproliferativa Secundária a Hepatite C com Recuperação da Função Renal após Tratamento com Sofosbuvir e Daclastavir
73869,ANÁLISE DO PERFIL SOCIODEMOGRÁFICO E CLÍNICO DE PACIENTES EM HEMODIÁLISE DE UMA MICRORREGIÃO DO NORDESTE BRASILEIRO,Análise do Perfil Sociodemográfico e Clínico de Pacientes em Hemodiálise de uma Microrregião do Nordeste Brasileiro
73871,DISFUNÇÃO CRÔNICA DO ENXERTO RELACIONADA À INFECÇÃO POR CITOMEGALOVÍRUS: RELATO DE CASO,Disfunção Crônica do Enxerto Relacionada à Infecção por Citomegalovírus: Relato de Caso
73877,REATIVAÇÃO DE SINDROME HEMOLÍTICO URÊMICA ATÍPICA EM TRANSPLANTADA RENAL: UM RELATO DE CASO.,Reativação de Sindrome Hemolítico Urêmica Atípica em Transplantada Renal: um Relato de Caso
73879,SINDROME HEMOLÍTICA URÊMICA ATÍPICA NO PUERPÉRIO,Sindrome Hemolítica Urêmica Atípica no Puerpério
73882,ALBUMINÚRIA EM PACIENTE COM SÍNDROME DE BARTTER: RELATO DE CASO,Albuminúria em Paciente com Síndrome de Bartter: Relato de Caso
73883,DOENÇA LINFOPROLIFERATIVA PÓS TRANSPLANTE RENAL (PTLD): RELATO DE 5 CASOS EM CENTRO ÚNICO PEDIÁTRICO,Doença Linfoproliferativa Pós Transplante Renal (PTLD): Relato de 5 Casos em Centro Único Pediátrico
73897,ADENOCARCINOMA COLORRETAL COM INVASÃO DE TECIDO PERIRRENAL: RELATO DE CASO,Adenocarcinoma Colorretal com Invasão de Tecido Perirrenal: Relato de Caso
73901,ASSSOCIAÇÃO ENTRE GLOMERULONEFRITE ANTI-MEMBRANA BASAL E HIPOPARATIREOIDISMO: RELATO DE CASO CLÍNICO,Asssociação entre Glomerulonefrite Anti-Membrana Basal e Hipoparatireoidismo: Relato de Caso Clínico
73903,FATORES ASSOCIADOS À ÓBITO EM PACIENTES TRANSPLANTADOS COM RIM DE DOADOR CADÁVER: ESTUDO PROSPECTIVO DE 100 MESES,Fatores Associados à Óbito em Pacientes Transplantados com Rim de Doador Cadáver: Estudo Prospectivo de 100 Meses
73906,TUBERCULOSE INTESTINAL APÓS TRANSPLANTE RENAL: RELATO DE DOIS CASOS,Tuberculose Intestinal após Transplante Renal: Relato de Dois Casos
73908,FÍSTULA URINÁRIA COM URINOMA EM BOLSA ESCROTAL EM RECEPTOR DE TRANSPLANTE RENAL: UMA APRESENTAÇÃO NADA USUAL,Fístula Urinária com Urinoma em Bolsa Escrotal em Receptor de Transplante Renal: uma Apresentação Nada Usual
73909,SINDROME NEFRÓTICA : O QUE APRENDI AO REBIOPSIAR MINHA PACIENTE .,Sindrome Nefrótica: o que Aprendi ao Rebiopsiar Minha Paciente
73913,ANALISE DO PERFIL BACTERIANO E SUA RESISTÊNCIA EM INFECÇÕES DE CATETER DE HEMODIALISE EM UM CENTRO DE REFERÊNCIA,Analise do Perfil Bacteriano e sua Resistência em Infecções de Cateter de Hemodialise em um Centro de Referência
73919,FATORES ASSOCIADOS AO RISCO DE LINFEDEMA NO USO DE INIBIDORES DA MTOR,Fatores Associados ao Risco de Linfedema no Uso de Inibidores da mTOR
73926,FATORES ASSOCIADOS À PERDA DO ENXERTO RENAL EM PACIENTES TRANSPLANTADOS COM RIM DE DOADOR CADÁVER: ESTUDO PROSPECTIVO EM UM CENTRO TRANSPLANTADOR BRASILEIRO,Fatores Associados à Perda do Enxerto Renal em Pacientes Transplantados com Rim de Doador Cadáver: Estudo Prospectivo em um Centro Transplantador Brasileiro
73937,RETOCOLITE ULCERATIVA ASSOCIADA A CITOMEGALOVÍRUS EM PACIENTE PORTADOR DE DOENÇA RENAL CRÔNICA EM HEMODIÁLISE,Retocolite Ulcerativa Associada a Citomegalovírus em Paciente Portador de Doença Renal Crônica em Hemodiálise
73954,"GESTAÇÃO TRIGEMELAR, POR FERTILIZAÇÃO IN VITRO, APÓS DOAÇÃO DE RIM.","Gestação Trigemelar, por Fertilização In Vitro, após Doação de Rim"
73960,PERFURAÇÃO DE VASOS INTRARRENAIS PÓS ANGIOPLASTIA COM STENT: RELATO DE CASO,Perfuração de Vasos Intrarrenais Pós Angioplastia com Stent: Relato de Caso
73962,AVALIAÇÃO VOLÊMICA DO PACIENTE EM HEMODIÁLISE ATRAVÉS DA ULTRASSONOGRAFIA PULMONAR,Avaliação Volêmica do Paciente em Hemodiálise Através da Ultrassonografia Pulmonar
73963,SÍNDROME DE LISE TUMORAL COM HIPERURICEMIA SEVERA EM ADOLESCENTE COM LEUCEMIA LINFOBLÁSTICA AGUDA,Síndrome de Lise Tumoral com Hiperuricemia Severa em Adolescente com Leucemia Linfoblástica Aguda
73964,USO DA DOSAGEM DE ANTICORPO ANTIFOSFOLIPASE A2 (ANTI PLA2R) PARA DIFERENCIAÇÃO ENTRE CAUSA PRIMÁRIA OU SECUNDÁRIA EM CASO COM GLOMERULONEFRITE MEMBRANOSA E TROMBOCITOSE,Uso da Dosagem de Anticorpo Antifosfolipase A2 (anti-PLA2R) para Diferenciação entre Causa Primária ou Secundária em Caso com Glomerulonefrite Membranosa e Trombocitose
73979,MANIFESTAÇÃO GRAVE DE INTOXICAÇÃO POR ALUMÍNIO EM PACIENTE COM MENOS DE 2 ANOS DE DIALISE,Manifestação Grave de Intoxicação por Alumínio em Paciente com Menos de 2 Anos de Dialise
73987,PERFIL DE SENSIBILIDADE A FOSFOMICINA ENTRE AS ENTEROBACTÉRIAS MAIS FREQUENTES NAS INFECÇÕES DO TRATO URINÁRIO,Perfil de Sensibilidade a Fosfomicina entre as Enterobactérias Mais Frequentes nas Infecções do Trato Urinário
73988,"PERDAS PROTEICAS PERITONEAIS, CULPADO OU CÚMPLICE?","Perdas Proteicas Peritoneais, Culpado ou Cúmplice?"
74006,MODELO EXPERIMENTAL DE NEFROPATIA SECUNDÁRIA AO ATEROEMBOLISMO RENAL: CARACTERIZAÇÃO DE PARÂMETROS BIOQUÍMICOS E HISTOLÓGICOS,Modelo Experimental de Nefropatia Secundária ao Ateroembolismo Renal: Caracterização de Parâmetros Bioquímicos e Histológicos
74007,"GLOMERULOPATIA RAPIDAMENTE PROGRESSIVA, COM NECESSIDADE DE TRATAMENTO HEMODIALÍTICO, COMO FORMA DE APRESENTAÇÃO DA DOENÇA DE FABRY – RELATO DE CASO","Glomerulopatia Rapidamente Progressiva, com Necessidade de Tratamento Hemodialítico, como Forma de Apresentação da Doença de Fabry – Relato de Caso"
74013,ANÁLISE DOS DISTÚRBIOS DO METABOLISMO MINERAL E ÓSSEO DE PACIENTES COM DOENÇA RENAL CRÔNICA EM DIÁLISE PERITONEAL: BRAZPD II,Análise dos Distúrbios do Metabolismo Mineral e Ósseo de Pacientes com Doença Renal Crônica em Diálise Peritoneal: BRAZPD II
74014,AVALIAÇÃO DA FUNÇÃO RENAL E SUA CORRELAÇÃO COM A DEPRESSÃO EM PACIENTES COM DOENÇA RENAL CRÔNICA EM TRATAMENTO CONSERVADOR,Avaliação da Função Renal e sua Correlação com a Depressão em Pacientes com Doença Renal Crônica em Tratamento Conservador
74016,PROJETO CUIDAR: UMA ESTRATÉGIA DE AÇÃO MULTIDISCIPLINAR PARA O RASTREIO E A PREVENÇÃO DE COMORBIDADES EM UMA POPULAÇÃO DA CIDADE DE JUIZ DE FORA-MG,Projeto Cuidar: uma Estratégia de Ação Multidisciplinar para o Rastreio e a Prevenção de Comorbidades em uma População da Cidade de Juiz de Fora-MG
74030,RELATO DE CASO ATÍPICO DE GLOMERULOPATIA MEMBRANOSA ASSOCIADA À HEMOCROMATOSE,Relato de Caso Atípico de Glomerulopatia Membranosa Associada à Hemocromatose
74043,VASCULITE ANCA ASSOCIADA LIMITADA AO RIM,Vasculite ANCA Associada Limitada ao Rim
74046,HIPERTENSÃO E DISLIPIDEMIA ASSOCIADAS A SOBREPESO E OBESIDADE EM ESTUDANTES DA REDE PÚBLICA,Hipertensão e Dislipidemia Associadas a Sobrepeso e Obesidade em Estudantes da Rede Pública
74049,"TÍTULO: DOENÇA RENAL CRÔNICA: RASTREIO DE FATORES DE RISCO EM CIDADES DA MICRORREGIÃO DE JUIZ DE FORA, MG",Título: Doença Renal Crônica: Rastreio de Fatores de Risco em Cidades da Microrregião de Juiz de Fora-MG
74050,PELIOSE HEPÁTICA EM TRANSPLANTADO RENAL,Peliose Hepática em Transplantado Renal
74055,PORFIRIA CUTÂNEA TARDA: RELATO DE CASO DE PACIENTE EM HEMODIÁLISE,Porfiria Cutânea Tarda: Relato de Caso de Paciente em Hemodiálise
74066,HIDROTÓRAX ASSOCIADA A DIÁLISE PERITONEAL COM SUBSEQUENTE EDEMA PÓS EXPANSÃO PULMONAR,Hidrotórax Associada a Diálise Peritoneal com Subsequente Edema Pós Expansão Pulmonar
74069,EDUCAÇÃO EM SAÚDE COMO INTERVENÇÃO DE ENFERMAGEM PARA REDUÇÃO DA TAXA DE PERITONITE EM UM HOSPITAL UNIVERSITÁRIO,Educação em Saúde como Intervenção de Enfermagem para Redução da Taxa de Peritonite em um Hospital Universitário
74075,TUMOR DE MÚSCULO LISO MULTISSISTÊMICO ASSOCIADO À INFECÇÃO POR VÍRUS EPSTEIN-BARR EM PACIENTE PEDIÁTRICA TRANSPLANTADA RENAL,Tumor de Músculo Liso Multissistêmico Associado à Infecção por Vírus Epstein-Barr em Paciente Pediátrica Transplantada Renal
74080,PERITONITE POR ACINETOBACTER MULTIRRESISTENTE EM PACIENTE RENAL CRÔNICO IMUNOSSUPRIMIDO SOB DIÁLISE PERITONEAL - RELATO DE CASO,Peritonite por Acinetobacter Multirresistente em Paciente Renal Crônico Imunossuprimido sob Diálise Peritoneal - Relato de Caso
74082,TRANSPLANTE RENAL ASSOCIADO A REDUÇÃO DE FIBROSE MIOCÁRDICA: ESTUDO DE RESSONÂNCIA MAGNÉTICA,Transplante Renal Associado a Redução de Fibrose Miocárdica: Estudo de Ressonância Magnética
74085,GLOMERULOPATIA POR C3 : GLOMERULONEFRITE POR C3 COM VASCULITE E DOENÇA DO DEPÓSITO DENSO (DDD) : RELATO DE CASOS,Glomerulopatia por C3: Glomerulonefrite por C3 com Vasculite e Doença do Depósito Denso (DDD) - Relato de Casos
74088,ATUAÇÃO DO ENFERMEIRO NA ASSISTÊNCIA AO POTENCIAL DOADOR DE ÓRGÃOS,Atuação do Enfermeiro na Assistência ao Potencial Doador de Órgãos
74098,CONDIÇÕES ASSOCIADAS COM ALTERAÇÕES DO APETITE EM PACIENTES RENAIS CRÔNICOS EM PROGRAMA DE HEMODIÁLISE,Condições Associadas com Alterações do Apetite em Pacientes Renais Crônicos em Programa de Hemodiálise
74110,INJUSTIÇA NEFROLÓGICA: INSUFICIÊNCIA RENAL AGUDA GRAVE APÓS AFOGAMENTO NA TENTATIVA DE SALVAR UMA VÍTIMA,Injustiça Nefrológica: Insuficiência Renal Aguda Grave após Afogamento na Tentativa de Salvar uma Vítima
74120,PUNÇÃO ARTERIAL SEGUIDA DE PUNÇÃO EM VEIA AXILAR (VA) COMO OPÇÕES DE URGÊNCIA PARA HEMODIÁLISE (HD) EM PACIENTE COM FALÊNCIA DE ACESSO,Punção Arterial Seguida de Punção em Veia Axilar (VA) como Opções de Urgência para Hemodiálise (HD) em Paciente com Falência de Acesso
74122,HIPERCALCEMIA SEVERA PÓS REPOSIÇÃO DE VITAMINA D E CÁLCIO EM PACIENTE COM DIAGNÓSTICO DE DOENÇA DE FAHR,Hipercalcemia Severa Pós Reposição de Vitamina D e Cálcio em Paciente com Diagnóstico de Doença de Fahr
74124,IMPLEMENTATION AND IMPACTS OF THE INTEGRATIVE PRACTICE MINDFULNESS IN TWO DIALYSIS CENTERS.,Implementation and Impacts of the Integrative Practice Mindfulness in Two Dialysis Centers.
74131,PERFIL EPIDEMIOLÓGICO DAS INTERCORRÊNCIAS INTRA-DIALÍTICAS EM PACIENTES SUBMETIDOS A HEMODIALISE NA CIDADE DO RIO DE JANEIRO,Perfil Epidemiológico das Intercorrências Intra-Dialíticas em Pacientes Submetidos a Hemodialise na Cidade do Rio de Janeiro
74140,RELATO DE CASO: DOENÇA DE DEPOSITO DE CADEIA LEVE,Relato de Caso: Doença de Deposito de Cadeia Leve
74142,DOCUMENTAÇÃO FOTOGRÁFICA: ESCLEROSE PERITONEAL ENCAPSULANTE TRATADA CIRURGICAMENTE,Documentação Fotográfica: Esclerose Peritoneal Encapsulante Tratada Cirurgicamente
74143,SÍNDROME NEFRÓTICA E SEROSITE EM PACIENTE DIABÉTICA,Síndrome Nefrótica e Serosite em Paciente Diabética
74150,RELATO DE CASO: GLOMERULOESCLEROSE SEGMENTAR E FOCAL ASSOCIADA A HEPATITE AUTOIMUNE,Relato de Caso: Glomeruloesclerose Segmentar e Focal Associada a Hepatite Autoimune
74158,"PREVALÊNCIA, PERFIL E MORTALIDADE DOS PACIENTES COM HIPERCALEMIA NA UNIDADE DE HEMODIALISE DE UM HOSPITAL UNIVERSITÁRIO","Prevalência, Perfil e Mortalidade dos Pacientes com Hipercalemia na Unidade de Hemodialise de um Hospital Universitário"
74160,PERFIL NUTRICIONAL DE PACIENTES PEDIÁTRICOS EM DIÁLISE PERITONEAL,Perfil Nutricional de Pacientes Pediátricos em Diálise Peritoneal
74171,ENDOFTALMITE ENDÓGENA POR KPC APÓS INFECÇÃO DE CATETER DE CURTA PERMANÊNCIA EM PACIENTE PORTADOR DE DOENÇA RENAL CRÔNICA DIALÍTICA,Endoftalmite Endógena por KPC após Infecção de Cateter de Curta Permanência em Paciente Portador de Doença Renal Crônica Dialítica
74175,INCIDÊNCIA DE CAUSAS UROLÓGICAS EM PACIENTES COM INSUFICIÊNCIA RENAL AGUDA DIALÍTICA INTERNADOS EM UM HOSPITAL ESCOLA EM 2017,Incidência de Causas Urológicas em Pacientes com Insuficiência Renal Aguda Dialítica Internados em um Hospital Escola em 2017
74179,AVALIAÇÃO DA DEFICIÊNCIA DE VITAMINA D EM PACIENTES PORTADORES DE DOENÇA RENAL CRÔNICA EM TRATAMENTO CONSERVADOR.,Avaliação da Deficiência de Vitamina D em Pacientes Portadores de Doença Renal Crônica em Tratamento Conservador.
74188,MEDICINA DE TRANSIÇÃO: EXPERIENCIA DE UM SERVIÇO DE TRANSPLANTE RENAL,Medicina de Transição: Experiencia de um Serviço de Transplante Renal
74189,CATETER DE DIÁLISE PERITONEAL: EXPERIÊNCIA DE DEZ ANOS DE UM CENTRO DE REFERÊNCIA NO BRASIL,Cateter de Diálise Peritoneal: Experiência de Dez Anos de um Centro de Referência no Brasil
74201,ESPESSURA ÍNTIMA-MÉDIA CAROTÍDEA EM PACIENTES DIABÉTICOS EM HEMODIÁLISE: CASO-CONTROLE,Espessura Íntima-Média Carotídea em Pacientes Diabéticos em Hemodiálise: Caso-Controle
